coin,epoch,gamma,theta,curr_power,cumsum_realized,simple_fixed,baseline_fixed,baseline_fixed_walk,simple_moving,baseline_moving,simple_fixed_pct,baseline_fixed_pct,baseline_fixed_walk_pct,simple_moving_pct,baseline_moving_pct,date
FIL,24940001,0.8380000000000001,13287934.714668011,1.0620185831611556e+22,2.80806433745663e+28,308709897.4283826,720323093.9995592,591234267.0436249,417724890.9596832,682275109.0403168,93.83843210530112,93.83843210530111,80.05296535807825,100.0,100.0,2044-06-01
FIL,24960001,0.8380000000000001,13299419.819744932,1.067038101662641e+22,2.829383677966776e+28,308756640.73330986,720432161.7110562,591459760.5571179,417724890.9596832,682275109.0403168,93.85264065022415,93.85264065022415,80.08349712091804,100.0,100.0,2044-07-01
FIL,24980001,0.8380000000000001,13310860.68575311,1.0695093905578948e+22,2.850756361101904e+28,308803281.41136867,720540989.9598601,591684102.7054672,417724890.9596832,682275109.0403168,93.86681799969634,93.86681799969634,80.11387298921804,100.0,100.0,2044-07-01
FIL,25000001,0.8380000000000001,13322242.538975636,1.0727260780371657e+22,2.872186790306931e+28,308849819.68788064,720649579.2717212,591907007.9641672,417724890.9596832,682275109.0403168,93.88096422220863,93.8809642222086,80.14405430303476,100.0,100.0,2044-07-01
FIL,25020001,0.8380000000000001,13333569.677465186,1.0788584524614424e+22,2.8937035474176305e+28,308896255.7876725,720757930.1712358,592128565.0358124,417724890.9596832,682275109.0403168,93.89507938610151,93.89507938610151,80.17405307267633,100.0,100.0,2044-07-01
FIL,25050001,0.8380000000000001,13350605.137961177,1.0976012735680478e+22,2.9264621413300377e+28,308965718.84660465,720920010.6420773,592461257.1249262,417724890.9596832,682275109.0403168,93.91619404615525,93.91619404615524,80.21909949466048,100.0,100.0,2044-08-01
FIL,25070001,0.8380000000000001,13362005.783367947,1.1071673701034866e+22,2.9485606653829687e+28,309011900.4849773,721027767.7982802,592683557.093004,417724890.9596832,682275109.0403168,93.93023186150567,93.93023186150566,80.24919885228503,100.0,100.0,2044-08-01
FIL,25090001,0.8380000000000001,13373429.81253655,1.114562095522709e+22,2.9708491459292375e+28,309057980.72964376,721135288.3691686,592906033.815408,417724890.9596832,682275109.0403168,93.94423885624911,93.9442388562491,80.2793221423992,100.0,100.0,2044-08-01
FIL,25110001,0.8380000000000001,13384838.92819288,1.126990055359299e+22,2.993326600144988e+28,309103959.8032181,721242572.8741755,593127941.5127667,417724890.9596832,682275109.0403168,93.95821509805351,93.95821509805351,80.30936838667081,100.0,100.0,2044-08-01
FIL,25130001,0.8380000000000001,13396256.219484042,1.1317160370580627e+22,3.0159120318483435e+28,309149837.9278258,721349621.8315935,593349729.8660675,417724890.9596832,682275109.0403168,93.97216065443827,93.97216065443827,80.33939847178816,100.0,100.0,2044-09-01
FIL,25150001,0.8380000000000001,13407682.441072492,1.1475110928830433e+22,3.0387963001297325e+28,309195615.32510436,721456435.7585768,593571413.2588966,417724890.9596832,682275109.0403168,93.98607559277443,93.98607559277443,80.36941434528505,100.0,100.0,2044-09-01
FIL,25170001,0.8380000000000001,13419172.009008806,1.159585528473974e+22,3.0619426635098907e+28,309241292.2162049,721563015.1711446,593794045.1385264,417724890.9596832,682275109.0403168,93.99995998028524,93.99995998028524,80.39955864364707,100.0,100.0,2044-09-01
FIL,25190001,0.8380000000000001,13430663.990400445,1.1658413940378977e+22,3.0852108392371208e+28,309286868.82179284,721669360.5841832,594016442.7599334,417724890.9596832,682275109.0403168,94.0138138840463,94.0138138840463,80.42967122350689,100.0,100.0,2044-09-01
FIL,25210001,0.8380000000000001,13442145.14530061,1.1767317297177626e+22,3.108679760255151e+28,309332345.3620493,721775472.5114481,594238350.5607433,417724890.9596832,682275109.0403168,94.02763737098593,94.02763737098591,80.45971748178577,100.0,100.0,2044-09-01
FIL,25230001,0.8440000000000001,13453650.11493364,1.180484562054447e+22,3.1323038328670033e+28,309377722.05667174,721881351.4655672,594460437.9654981,417724890.9596832,682275109.0403168,94.04143050788554,94.04143050788552,80.4897880583919,100.0,100.0,2044-10-01
FIL,25250001,0.8440000000000001,13465089.379099611,1.1860188646568066e+22,3.1559890911173602e+28,309422999.1248755,721986997.9580426,594680978.7932104,417724890.9596832,682275109.0403168,94.05519336137988,94.05519336137988,80.51964922887035,100.0,100.0,2044-10-01
FIL,25270001,0.8440000000000001,13476492.689141026,1.1934773820378258e+22,3.1797973895388802e+28,309468176.78539443,722092412.4992536,594900550.6770989,417724890.9596832,682275109.0403168,94.06892599795746,94.06892599795746,80.5493792046081,100.0,100.0,2044-10-01
FIL,25290001,0.8440000000000001,13487921.179342473,1.2033288773193492e+22,3.2038617508768645e+28,309513255.2564823,722197595.5984586,595120331.5014877,417724890.9596832,682275109.0403168,94.08262848396075,94.08262848396075,80.57913747083504,100.0,100.0,2044-10-01
FIL,25310001,0.8440000000000001,13499332.844949583,1.2104425535995503e+22,3.2280443354746206e+28,309558234.7559137,722302547.7637985,595339513.5176371,417724890.9596832,682275109.0403168,94.09630088558663,94.09630088558661,80.60881465858273,100.0,100.0,2044-11-01
FIL,25330001,0.8440000000000001,13510701.667375201,1.2120702727764757e+22,3.2522626278284746e+28,309603115.50098485,722407269.5022979,595557599.4888791,417724890.9596832,682275109.0403168,94.10994326888654,94.10994326888652,80.63834344213619,100.0,100.0,2044-11-01
FIL,25350001,0.8440000000000001,13522024.031973248,1.22275785762292e+22,3.2766536134539747e+28,309647897.70851517,722511761.3198686,595774523.6265676,417724890.9596832,682275109.0403168,94.123555699767,94.123555699767,80.66771491372991,100.0,100.0,2044-11-01
FIL,25370001,0.8440000000000001,13533333.430457458,1.2253434099284394e+22,3.301117435293869e+28,309692581.59484786,722616023.7213115,595990930.0593448,417724890.9596832,682275109.0403168,94.13713824398978,94.13713824398977,80.69701628821383,100.0,100.0,2044-11-01
FIL,25390001,0.8440000000000001,13544609.961070403,1.2345784637367276e+22,3.3257588530954987e+28,309737167.3758512,722720057.2103194,596206439.9329348,417724890.9596832,682275109.0403168,94.1506909671723,94.15069096717228,80.72619626881796,100.0,100.0,2044-11-01
FIL,25410001,0.8440000000000001,13555902.303640617,1.2481603229653066e+22,3.350661765040593e+28,309781655.2669196,722823862.289479,596421984.5245556,417724890.9596832,682275109.0403168,94.16421393478785,94.16421393478785,80.75538095023438,100.0,100.0,2044-12-01
FIL,25430001,0.8440000000000001,13567203.94447067,1.2557472231652764e+22,3.37571045455057e+28,309826045.4829744,722927439.4602735,596637438.9425629,417724890.9596832,682275109.0403168,94.17770721216606,94.17770721216606,80.7845534221671,100.0,100.0,2044-12-01
FIL,25450001,0.8440000000000001,13578494.956565235,1.2567390369066334e+22,3.400856239770684e+28,309870338.2384652,723030789.2230853,596852423.6777865,417724890.9596832,682275109.0403168,94.19117086449306,94.19117086449305,80.81366229917353,100.0,100.0,2044-12-01
FIL,25470001,0.8440000000000001,13589704.758930309,1.260837722675475e+22,3.426038119422564e+28,309914533.74737066,723133912.077198,597065598.4206598,417724890.9596832,682275109.0403168,94.20460495681188,94.20460495681185,80.84252610368843,100.0,100.0,2044-12-01
FIL,25490001,0.8440000000000001,13600888.574282719,1.2735485643566663e+22,3.4514337085957657e+28,309958632.2231997,723236808.5207992,597278017.4298681,417724890.9596832,682275109.0403168,94.21800955402273,94.21800955402271,80.87128758206244,100.0,100.0,2045-01-01
FIL,25510001,0.8440000000000001,13612086.006141957,1.2819535590526584e+22,3.4770043765433553e+28,310002633.8789925,723339479.0509825,597490433.6678724,417724890.9596832,682275109.0403168,94.23138472088336,94.23138472088336,80.90004868521615,100.0,100.0,2045-01-01
FIL,25530001,0.8440000000000001,13623312.804560356,1.2950983035711142e+22,3.5028789037255253e+28,310046538.92732155,723441924.1637502,597703144.7308601,417724890.9596832,682275109.0403168,94.24473052200936,94.24473052200935,80.92884970759563,100.0,100.0,2045-01-01
FIL,25550001,0.8440000000000001,13634551.625457712,1.30974545977431e+22,3.528987608471766e+28,310090347.5802924,723544144.3540155,597915820.8780262,417724890.9596832,682275109.0403168,94.25804702187436,94.25804702187435,80.95764600238198,100.0,100.0,2045-01-01
FIL,25570001,0.8440000000000001,13645833.554794272,1.322797447431119e+22,3.5553741722239344e+28,310134060.04954517,723646140.1156054,598129048.7506962,417724890.9596832,682275109.0403168,94.27133428481052,94.27133428481054,80.98651700065746,100.0,100.0,2045-02-01
FIL,25590001,0.8440000000000001,13657175.666189369,1.3384728064657052e+22,3.5821246544835936e+28,310177676.54625523,723747911.941262,598343147.7352282,417724890.9596832,682275109.0403168,94.28459237500878,94.28459237500877,81.01550594725157,100.0,100.0,2045-02-01
FIL,25610001,0.8440000000000001,13668539.43180677,1.3463446736326636e+22,3.6090480830119946e+28,310221197.2811342,723849460.3226463,598557388.008625,417724890.9596832,682275109.0403168,94.29782135651902,94.29782135651902,81.0445140243211,100.0,100.0,2045-02-01
FIL,25630001,0.8440000000000001,13679895.01558156,1.3612617264756553e+22,3.6362243229963223e+28,310264622.46443117,723950785.7503393,598771206.9314564,417724890.9596832,682275109.0403168,94.31102129325063,94.31102129325063,81.0734650506341,100.0,100.0,2045-02-01
FIL,25650001,0.8440000000000001,13691281.097996544,1.3771779568306903e+22,3.663687094726635e+28,310307952.3059336,724051888.713845,598985332.3810531,417724890.9596832,682275109.0403168,94.3241922489726,94.3241922489726,81.10245758059106,100.0,100.0,2045-02-01
FIL,25670001,0.8440000000000001,13702716.854318926,1.3936833370421482e+22,3.6914819880868748e+28,310351187.01496845,724152769.7015929,599200122.4698201,417724890.9596832,682275109.0403168,94.33733428731395,94.33733428731394,81.13154010251812,100.0,100.0,2045-03-01
FIL,25690001,0.8440000000000001,13714189.579431444,1.4013565660543024e+22,3.7194880294790994e+28,310394326.80040294,724253429.2009401,599415335.8383099,417724890.9596832,682275109.0403168,94.35044747176399,94.35044747176399,81.1606799364091,100.0,100.0,2045-03-01
FIL,25710001,0.8440000000000001,13725643.540223576,1.413681692815943e+22,3.747706474237389e+28,310437371.8706458,724353867.6981735,599629926.7015427,417724890.9596832,682275109.0403168,94.36353186567264,94.36353186567264,81.18973548325086,100.0,100.0,2045-03-01
FIL,25730001,0.8440000000000001,13737132.441571921,1.4330211812079254e+22,3.7762947396079045e+28,310480322.4336482,724454085.6785123,599844900.9932628,417724890.9596832,682275109.0403168,94.37658753225075,94.37658753225074,81.21884294620965,100.0,100.0,2045-03-01
FIL,25750001,0.8440000000000001,13748673.931823516,1.4493420616177508e+22,3.8052002057569715e+28,310523178.6969046,724554083.6261107,600060586.1799196,417724890.9596832,682275109.0403168,94.38961453457031,94.38961453457031,81.24804666415724,100.0,100.0,2045-04-01
FIL,25770001,0.8440000000000001,13760252.035379346,1.4541881730759593e+22,3.834302723332007e+28,310565940.8674542,724653862.0240595,600276680.8889012,417724890.9596832,682275109.0403168,94.40261293556496,94.40261293556495,81.27730583132065,100.0,100.0,2045-04-01
FIL,25790001,0.8440000000000001,13771762.435215998,1.4488424325128011e+22,3.863354134865385e+28,310608609.1518812,724753421.3543894,600491239.5890664,417724890.9596832,682275109.0403168,94.41558279803004,94.41558279803004,81.30635702329144,100.0,100.0,2045-04-01
FIL,25810001,0.8440000000000001,13783156.310650147,1.4576964144354285e+22,3.8924712825938167e+28,310651183.7563167,724852762.0980722,600703359.0909082,417724890.9596832,682275109.0403168,94.42852418462311,94.42852418462311,81.33507794844624,100.0,100.0,2045-04-01
FIL,25830001,0.8440000000000001,13794537.85636113,1.4707522693833639e+22,3.9218175926771567e+28,310693664.8864389,724951884.7350241,600914984.0395463,417724890.9596832,682275109.0403168,94.44143715786413,94.44143715786414,81.36373191122641,100.0,100.0,2045-05-01
FIL,25850001,0.8440000000000001,13805914.333668645,1.4702782963947697e+22,3.9512355312708318e+28,310736052.7474746,725050789.7441072,601126250.3881128,417724890.9596832,682275109.0403168,94.4543217801358,94.45432178013577,81.39233731965054,100.0,100.0,2045-05-01
FIL,25870001,0.8440000000000001,13817214.004436813,1.4807366858879363e+22,3.980783452591311e+28,310778347.54419994,725149477.603133,601335829.1002756,417724890.9596832,682275109.0403168,94.46717811368383,94.4671781136838,81.42071422254634,100.0,100.0,2045-05-01
FIL,25890001,0.8440000000000001,13828486.564604858,1.4879268437485163e+22,4.0104474541254e+28,310820549.4809414,725247948.7888632,601544645.8231453,417724890.9596832,682275109.0403168,94.48000622061727,94.48000622061727,81.44898795229084,100.0,100.0,2045-05-01
FIL,25910001,0.8440000000000001,13839774.3347358,1.505582796085592e+22,4.04047726657216e+28,310862658.76157707,725346203.777013,601753485.2491074,417724890.9596832,682275109.0403168,94.49280616290888,94.49280616290888,81.4772647560281,100.0,100.0,2045-05-01
FIL,25930001,0.8440000000000001,13851097.716876345,1.5152983948828055e+22,4.070745945270475e+28,310904675.58953714,725444243.0422531,601962723.4156903,417724890.9596832,682275109.0403168,94.50557800239527,94.50557800239525,81.5055955491413,100.0,100.0,2045-06-01
FIL,25950001,0.8440000000000001,13862389.24947382,1.5209859376114745e+22,4.101114642925214e+28,310946600.16780543,725542067.0582125,602171113.9326692,417724890.9596832,682275109.0403168,94.51832180077731,94.5183218007773,81.53381157071948,100.0,100.0,2045-06-01
FIL,25970001,0.8440000000000001,13873665.08413015,1.538720997938404e+22,4.1317877305727676e+28,310988432.6989199,725639676.2974796,602378956.8409613,417724890.9596832,682275109.0403168,94.53103761962043,94.53103761962043,81.56195344622449,100.0,100.0,2045-06-01
FIL,25990001,0.8440000000000001,13884986.96006809,1.5513706391289672e+22,4.162763466697746e+28,311030173.3849739,725737071.2316056,602587389.4342675,417724890.9596832,682275109.0403168,94.54372552035485,94.54372552035485,81.5901751649264,100.0,100.0,2045-06-01
FIL,26010001,0.8440000000000001,13896330.93616554,1.5690401866155316e+22,4.194081464233991e+28,311071822.4276171,725834252.3311064,602795968.9454764,417724890.9596832,682275109.0403168,94.55638556427597,94.55638556427597,81.61841677627397,100.0,100.0,2045-07-01
FIL,26030001,0.8440000000000001,13907702.035103062,1.5846703852090762e+22,4.225688178448573e+28,311113380.0280564,725931220.0654649,603004786.3572685,417724890.9596832,682275109.0403168,94.56901781254456,94.56901781254456,81.64669059929837,100.0,100.0,2045-07-01
FIL,26050001,0.8440000000000001,13919106.39034858,1.5929471712319458e+22,4.257551080537016e+28,311154846.387057,726027974.9031328,603213952.5513626,417724890.9596832,682275109.0403168,94.58162232618713,94.58162232618712,81.67501164735539,100.0,100.0,2045-07-01
FIL,26070001,0.8440000000000001,13930484.732319895,1.6080778729708824e+22,4.289649093536483e+28,311196221.7049432,726124517.311534,603422380.547394,417724890.9596832,682275109.0403168,94.59419916609619,94.59419916609619,81.70323274358749,100.0,100.0,2045-07-01
FIL,26090001,0.8440000000000001,13941892.225373827,1.6200652004616904e+22,4.322039035316689e+28,311237506.1815996,726220847.7570657,603631081.0633963,417724890.9596832,682275109.0403168,94.6067483930306,94.6067483930306,81.73149073895249,100.0,100.0,2045-07-01
FIL,26110001,0.8440000000000001,13953274.787794318,1.6308570471197628e+22,4.354589346809688e+28,311278700.0164719,726316966.705101,603839064.8536882,417724890.9596832,682275109.0403168,94.61927006761577,94.61927006761577,81.75965168984347,100.0,100.0,2045-08-01
FIL,26130001,0.8440000000000001,13964645.755981393,1.6424784310905822e+22,4.387358946794663e+28,311319803.4085679,726412874.6199915,604046577.1814839,417724890.9596832,682275109.0403168,94.63176425034405,94.63176425034402,81.78774880483559,100.0,100.0,2045-08-01
FIL,26150001,0.8440000000000001,13976011.931027528,1.6528802992145316e+22,4.420348182595822e+28,311360816.5564584,726508571.9650695,604253743.0469816,417724890.9596832,682275109.0403168,94.64423100157492,94.64423100157492,81.81579900892302,100.0,100.0,2045-08-01
FIL,26170001,0.8440000000000001,13987368.588841839,1.666558324783158e+22,4.453589723912054e+28,311401739.6582784,726604059.2026496,604460477.1581585,417724890.9596832,682275109.0403168,94.6566703815354,94.6566703815354,81.84379075358818,100.0,100.0,2045-08-01
FIL,26190001,0.8440000000000001,13998786.104888838,1.6920044530845734e+22,4.4873771888054585e+28,311442572.9117278,726699336.7940314,604668059.1854631,417724890.9596832,682275109.0403168,94.66908245032026,94.66908245032025,81.87189730587559,100.0,100.0,2045-09-01
